Subject Bloc Emo Cond Treat Perf
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 1
PEC unpleasant neuneg nogo OF 0
PEC unpleasant neuneg nogo OF 0
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 1
PEC pleasant pos go OF 0
PEC pleasant pos go OF 0
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 1
PEC pleasant neupos go OF 0
PEC pleasant neupos go OF 0
PEC pleasant neupos go OF 0
PEC pleasant neupos go OF 0
PEC pleasant neupos go OF 0
PEC pleasant neupos go OF 0
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant pos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 1
PEC pleasant neupos nogo OF 0
PEC pleasant neupos nogo OF 0
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 1
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neg go OF 0
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neuneg go OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 1
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neg nogo OF 0
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 1
PRU unpleasant neuneg nogo OF 0
PRU unpleasant neuneg nogo OF 0
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 1
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant pos go OF 0
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 1
PRU pleasant neupos go OF 0
PRU pleasant neupos go OF 0
PRU pleasant neupos go OF 0
PRU pleasant neupos go OF 0
PRU pleasant neupos go OF 0
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 1
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant pos nogo OF 0
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 1
PRU pleasant neupos nogo OF 0
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 1
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neg go OF 0
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neuneg go OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 1
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
RAC unpleasant neg nogo OF 0
